Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Credit_Score,Loan_Status
Female,No,Not Graduate,No,8368.0,7496.0,327.0,240.0,0.0,608.0,Y
Male,No,Graduate,No,11406.0,12672.0,232.0,180.0,1.0,648.0,Y
Female,Yes,Graduate,No,13517.5,259.0,671.0,180.0,1.0,638.0,N
Female,Yes,Graduate,No,3800.0,5518.0,310.0,360.0,1.0,650.0,Y
Female,No,Not Graduate,No,16414.0,1198.0,208.0,180.0,1.0,569.0,Y
Female,Yes,Not Graduate,No,12261.0,7581.0,292.0,240.0,1.0,668.0,Y
Male,No,Not Graduate,No,4377.0,6277.0,456.0,120.0,1.0,348.0,Y
Male,Yes,Graduate,No,9323.0,10341.0,620.0,240.0,1.0,833.0,N
Female,No,Not Graduate,No,20487.0,2432.0,525.0,360.0,1.0,302.0,N
Female,Yes,Not Graduate,No,18226.0,14790.0,173.0,360.0,1.0,695.0,N
Male,Yes,Graduate,No,3271.0,7229.0,195.0,360.0,1.0,574.0,Y
Male,No,Not Graduate,No,7020.0,959.0,228.0,360.0,1.0,639.0,Y
Female,Yes,Graduate,No,14548.0,2948.0,442.0,360.0,1.0,741.0,Y
Female,No,Not Graduate,No,2434.0,565.0,470.0,360.0,1.0,615.0,N
Female,Yes,Graduate,No,21982.0,5936.0,500.0,120.0,1.0,340.0,Y
Female,Yes,Graduate,No,5771.0,12294.0,321.0,240.0,1.0,515.0,N
Female,Yes,Not Graduate,No,16873.0,13155.0,611.0,360.0,1.0,543.0,N
Male,No,Graduate,No,10726.0,6658.0,604.0,180.0,0.0,401.0,Y
Female,Yes,Not Graduate,No,10572.0,2379.0,434.0,360.0,1.0,773.0,Y
Male,Yes,Not Graduate,No,20534.0,11642.0,473.0,360.0,1.0,479.0,Y
Male,Yes,Not Graduate,Yes,6124.0,8636.0,585.0,360.0,1.0,479.0,Y
Male,No,Not Graduate,No,14117.0,6478.0,106.0,360.0,1.0,617.0,Y
Female,Yes,Graduate,No,7602.0,3539.0,488.0,360.0,1.0,369.0,N
Male,No,Graduate,No,17421.0,2708.0,535.0,360.0,1.0,308.0,N
Male,No,Graduate,No,7167.0,2335.0,215.0,240.0,0.0,753.0,Y
Male,No,Not Graduate,No,7486.0,9227.0,202.0,180.0,1.0,444.0,Y
Male,Yes,Not Graduate,No,22433.0,3044.0,664.0,360.0,1.0,379.0,Y
Female,Yes,Graduate,No,18930.0,7496.0,102.0,360.0,1.0,472.0,Y
Female,No,Graduate,No,22806.0,1286.0,643.0,240.0,1.0,488.0,Y
Male,Yes,Not Graduate,No,11943.0,9650.0,179.0,240.0,1.0,500.0,N
Male,Yes,Not Graduate,No,6824.0,10412.0,495.0,240.0,1.0,305.0,N
Female,No,Not Graduate,No,5115.0,1630.0,488.0,240.0,1.0,764.0,Y
Female,No,Graduate,No,2218.0,14656.0,359.0,360.0,1.0,501.0,N
Female,Yes,Not Graduate,No,2125.0,4027.0,411.0,240.0,1.0,462.0,Y
Male,No,Graduate,No,15169.0,3116.0,435.0,360.0,1.0,346.0,N
Female,Yes,Not Graduate,No,18325.0,5665.0,309.0,360.0,1.0,416.0,Y
Male,No,Graduate,No,15690.0,14546.0,610.0,360.0,0.0,574.0,N
Male,Yes,Not Graduate,No,14606.0,11146.0,547.0,360.0,1.0,582.0,N
Female,Yes,Graduate,No,11415.0,13024.0,144.0,240.0,1.0,438.0,N
Male,No,Graduate,No,6180.0,12704.0,503.0,360.0,1.0,625.0,Y
Female,Yes,Graduate,No,7160.0,263.0,408.0,180.0,0.0,486.0,Y
Male,Yes,Not Graduate,No,21154.0,6444.0,326.0,360.0,1.0,327.0,Y
Female,No,Graduate,No,11766.0,5575.0,448.0,120.0,1.0,788.0,Y
Male,Yes,Graduate,No,3942.0,7393.0,212.0,360.0,1.0,728.0,Y
Male,Yes,Not Graduate,Yes,13532.0,4199.0,129.0,120.0,1.0,579.0,Y
Female,Yes,Graduate,No,22841.0,5082.0,375.0,180.0,1.0,574.0,Y
Female,No,Graduate,Yes,12606.0,8412.0,461.0,240.0,1.0,747.0,Y
Female,No,Not Graduate,No,3254.0,333.0,186.0,180.0,1.0,634.0,Y
Female,No,Graduate,No,2987.0,12705.0,535.0,360.0,1.0,756.0,Y
Male,No,Not Graduate,No,16923.0,9516.0,121.0,360.0,1.0,594.0,Y
Female,Yes,Graduate,No,10111.0,10874.0,397.5,360.0,1.0,421.0,Y
Female,Yes,Not Graduate,No,16824.0,13796.0,120.0,360.0,1.0,765.0,Y
Male,Yes,Graduate,No,23737.0,9152.0,590.0,360.0,1.0,470.0,Y
Female,Yes,Graduate,No,14093.0,9672.0,566.0,180.0,0.0,800.0,Y
Female,No,Graduate,Yes,15740.0,435.0,555.0,360.0,1.0,725.0,Y
Male,Yes,Not Graduate,No,15118.0,2441.0,320.0,240.0,1.0,421.0,N
Female,No,Graduate,No,13911.0,6877.0,693.0,180.0,0.0,587.0,Y
Female,Yes,Graduate,No,17001.0,42.0,690.0,240.0,0.0,373.0,Y
Female,No,Not Graduate,No,11509.0,14545.0,597.0,360.0,1.0,677.0,N
Female,Yes,Not Graduate,No,3371.0,14160.0,258.0,240.0,1.0,657.0,Y
Female,Yes,Not Graduate,No,15163.0,965.0,242.0,180.0,1.0,574.0,Y
Female,No,Graduate,No,2360.0,12298.0,144.0,240.0,1.0,824.0,Y
Male,Yes,Graduate,No,10104.0,215.0,550.0,180.0,1.0,590.0,Y
Female,Yes,Graduate,No,16186.0,11427.0,335.0,360.0,1.0,429.0,Y
Male,No,Not Graduate,Yes,10549.0,4320.0,324.0,360.0,1.0,360.0,Y
Male,Yes,Not Graduate,No,4783.0,14048.0,507.0,240.0,1.0,724.0,N
Male,Yes,Graduate,No,2063.0,13557.0,393.0,360.0,1.0,777.0,Y
Male,No,Graduate,No,20612.0,2705.0,379.0,240.0,1.0,815.0,Y
Female,No,Not Graduate,No,5849.0,8964.0,516.0,240.0,1.0,771.0,N
Female,No,Not Graduate,No,24716.0,1822.0,246.0,240.0,1.0,313.0,Y
Female,No,Not Graduate,No,5938.0,4111.0,681.0,180.0,1.0,441.0,N
Male,No,Graduate,No,19899.0,13320.0,570.0,240.0,1.0,786.0,N
Female,Yes,Not Graduate,No,10771.0,14849.0,148.0,120.0,1.0,340.0,Y
Female,No,Not Graduate,Yes,24697.0,6436.0,116.0,180.0,1.0,582.0,Y
Female,No,Not Graduate,No,14609.0,11347.0,248.0,360.0,1.0,640.0,Y
Male,Yes,Not Graduate,No,15483.0,8122.0,654.0,240.0,1.0,339.0,N
Male,Yes,Graduate,No,12523.0,11472.0,311.0,120.0,1.0,334.0,Y
Female,Yes,Not Graduate,No,4158.0,8249.0,162.0,360.0,1.0,773.0,N
Male,Yes,Graduate,No,20509.0,13272.0,635.0,360.0,1.0,394.0,Y
Male,Yes,Graduate,Yes,13961.0,4946.0,644.0,240.0,0.0,310.0,Y
Female,No,Not Graduate,No,8396.0,13823.0,586.0,360.0,1.0,549.0,Y
Male,Yes,Not Graduate,Yes,4283.0,11881.0,579.0,360.0,1.0,689.0,Y
Male,No,Graduate,No,8236.0,4743.0,143.0,240.0,1.0,680.0,Y
Female,Yes,Not Graduate,No,9809.0,1843.0,555.0,360.0,1.0,320.0,N
Male,No,Graduate,No,13958.0,5450.0,610.0,240.0,1.0,547.0,Y
Male,Yes,Not Graduate,No,5105.0,460.0,454.0,240.0,1.0,711.0,Y
Male,No,Graduate,No,5552.0,11852.0,111.0,360.0,1.0,778.0,Y
Male,No,Graduate,No,21859.0,9160.0,455.0,360.0,1.0,758.0,N
Male,No,Graduate,No,3838.0,13521.0,236.0,240.0,1.0,550.0,N
Male,No,Not Graduate,No,19279.0,3815.0,573.0,360.0,1.0,632.0,Y
Male,No,Graduate,No,23993.0,7292.0,697.0,360.0,0.0,662.0,Y
Male,No,Graduate,No,7913.0,10931.0,152.0,120.0,1.0,766.0,Y
Female,No,Not Graduate,No,21795.0,7629.0,672.0,360.0,1.0,761.0,Y
Female,No,Not Graduate,No,17872.0,289.0,212.0,240.0,1.0,357.0,Y
Female,No,Graduate,No,21392.0,11477.0,577.0,240.0,1.0,436.0,Y
Female,No,Graduate,No,22054.0,9312.0,434.0,180.0,0.0,610.0,Y
Male,Yes,Not Graduate,No,4890.0,6392.0,516.0,360.0,1.0,600.0,Y
Female,No,Graduate,No,16587.0,8924.0,166.0,180.0,1.0,455.0,N
Female,No,Not Graduate,No,12235.0,7496.0,419.0,360.0,1.0,455.0,N
Male,Yes,Not Graduate,No,17723.0,3576.0,353.0,180.0,1.0,473.0,N
Male,No,Not Graduate,Yes,24669.0,7985.0,500.0,240.0,1.0,581.0,Y
Male,No,Graduate,No,16646.0,6848.0,399.0,360.0,1.0,617.0,N
Male,Yes,Not Graduate,No,19792.0,3782.0,104.0,360.0,1.0,495.0,N
Male,Yes,Graduate,No,22256.0,6915.0,545.0,180.0,1.0,494.0,Y
Female,No,Graduate,No,23061.0,12863.0,334.0,360.0,0.0,717.0,Y
Male,Yes,Not Graduate,No,9446.0,4937.0,546.0,240.0,1.0,631.0,N
Female,No,Not Graduate,No,13829.0,10983.0,138.0,360.0,1.0,576.0,Y
Female,No,Not Graduate,No,24873.0,14050.0,299.0,180.0,1.0,701.0,Y
Male,No,Not Graduate,No,5458.0,10230.0,120.0,240.0,0.0,574.0,Y
Female,Yes,Graduate,No,6397.0,14502.0,173.0,240.0,1.0,767.0,Y
Female,No,Graduate,No,24267.0,11710.0,248.0,240.0,1.0,447.0,N
Male,No,Not Graduate,No,16582.0,13497.0,383.0,180.0,1.0,779.0,Y
Female,Yes,Graduate,No,16823.0,14584.0,185.0,360.0,0.0,522.0,Y
Female,No,Not Graduate,No,10088.0,12047.0,201.0,360.0,1.0,767.0,N
Female,No,Graduate,No,9406.0,4058.0,630.0,360.0,1.0,426.0,Y
Male,No,Graduate,Yes,21984.0,12627.0,162.0,360.0,1.0,558.0,Y
Male,No,Graduate,Yes,9071.0,11709.0,649.0,180.0,1.0,819.0,Y
Male,No,Not Graduate,No,23852.0,2156.0,507.0,120.0,1.0,555.0,Y
Female,No,Graduate,Yes,15078.0,2877.0,272.0,240.0,1.0,706.0,Y
Male,Yes,Graduate,No,18104.0,14752.0,620.0,360.0,1.0,812.0,Y
Female,No,Graduate,No,7007.0,8134.0,620.0,360.0,1.0,301.0,Y
Male,No,Graduate,No,11567.0,14761.0,632.0,360.0,0.0,592.0,Y
Female,Yes,Not Graduate,No,24681.0,9259.0,123.0,240.0,1.0,393.0,Y
Male,No,Graduate,No,11725.0,14253.0,194.0,120.0,1.0,574.0,Y
Male,No,Not Graduate,No,12144.0,4437.0,395.0,120.0,1.0,471.0,Y
Female,Yes,Not Graduate,Yes,13449.0,11242.0,279.0,360.0,1.0,451.0,N
Male,Yes,Graduate,No,13183.0,3920.0,230.0,180.0,0.0,459.0,N
Female,Yes,Graduate,No,23074.0,7496.0,632.0,120.0,1.0,483.0,Y
Male,Yes,Not Graduate,No,24070.0,14713.0,107.0,360.0,0.0,491.0,Y
Male,Yes,Not Graduate,No,21880.0,1127.0,300.0,120.0,1.0,457.0,Y
Female,Yes,Not Graduate,No,14349.0,6601.0,484.0,360.0,1.0,465.0,Y
Female,Yes,Graduate,No,21856.0,4067.0,625.0,180.0,1.0,418.0,Y
Female,No,Graduate,No,11357.0,9182.0,647.0,240.0,1.0,708.0,Y
Male,No,Not Graduate,No,6561.0,3486.0,505.0,180.0,0.0,344.0,Y
Female,No,Not Graduate,Yes,9614.0,4727.0,472.0,360.0,1.0,489.0,Y
Male,Yes,Not Graduate,No,4358.0,9617.0,263.0,240.0,1.0,434.0,Y
Female,No,Graduate,No,13430.0,5509.0,656.0,180.0,0.0,454.0,Y
Female,Yes,Graduate,No,18041.0,5481.0,622.0,120.0,1.0,529.0,N
Female,No,Not Graduate,No,15103.0,9649.0,453.0,360.0,0.0,322.0,Y
Female,No,Graduate,No,12267.0,3454.0,508.0,360.0,1.0,459.0,Y
Female,No,Not Graduate,No,13859.0,1051.0,610.0,360.0,1.0,813.0,Y
Female,No,Graduate,No,14795.0,7274.0,311.0,240.0,0.0,502.0,N
Male,Yes,Not Graduate,No,12373.0,14103.0,444.0,240.0,1.0,488.0,N
Female,Yes,Graduate,Yes,9257.0,14276.0,110.0,360.0,1.0,410.0,Y
Male,No,Graduate,No,24597.0,2587.0,435.0,360.0,0.0,574.0,Y
Female,Yes,Graduate,Yes,12150.0,3257.0,439.0,120.0,1.0,565.0,Y
Female,Yes,Graduate,No,10376.0,2242.0,357.0,240.0,1.0,772.0,Y
Female,No,Graduate,Yes,21003.0,7496.0,153.0,360.0,1.0,380.0,Y
Male,Yes,Graduate,No,11872.0,9063.0,395.0,240.0,0.0,456.0,N
Male,Yes,Graduate,No,16503.0,6832.0,656.0,240.0,0.0,509.0,N
Female,Yes,Not Graduate,No,18961.0,127.0,316.0,360.0,1.0,537.0,Y
Male,Yes,Not Graduate,No,14146.0,6015.0,487.0,360.0,1.0,615.0,Y
Female,No,Not Graduate,No,23627.0,8297.0,206.0,180.0,1.0,316.0,N
Female,No,Graduate,No,14469.0,13727.0,572.0,240.0,1.0,483.0,Y
Male,Yes,Graduate,No,10262.0,7496.0,397.5,360.0,1.0,794.0,N
Male,No,Graduate,No,2555.0,1406.0,643.0,360.0,1.0,767.0,N
Male,No,Not Graduate,Yes,19235.0,11986.0,267.0,360.0,1.0,452.0,Y
Male,No,Not Graduate,Yes,11410.0,3420.0,430.0,360.0,1.0,570.0,Y
Male,Yes,Not Graduate,No,5640.0,5600.0,136.0,240.0,1.0,378.0,Y
Male,Yes,Not Graduate,No,15368.0,10553.0,330.0,360.0,1.0,740.0,Y
Male,No,Not Graduate,No,13517.5,11786.0,282.0,240.0,1.0,483.0,Y
Female,No,Not Graduate,No,21114.0,8182.0,391.0,240.0,1.0,848.0,N
Male,Yes,Graduate,No,7419.0,9192.0,621.0,360.0,0.0,364.0,N
Male,No,Not Graduate,No,20749.0,11623.0,169.0,360.0,1.0,588.0,Y
Male,Yes,Graduate,No,17442.0,7488.0,336.0,240.0,1.0,430.0,Y
Male,No,Not Graduate,No,16429.0,12671.0,563.0,360.0,1.0,604.0,Y
Female,Yes,Not Graduate,No,18650.0,5097.0,217.0,240.0,1.0,448.0,N
Female,Yes,Graduate,No,5916.0,4112.0,290.0,360.0,1.0,409.0,Y
Male,Yes,Graduate,No,15687.0,1393.0,605.0,360.0,1.0,404.0,Y
Male,Yes,Graduate,No,16837.0,1871.0,603.0,360.0,1.0,326.0,Y
Female,No,Not Graduate,No,17471.0,1089.0,500.0,240.0,1.0,687.0,Y
Male,Yes,Not Graduate,No,14865.0,13173.0,416.0,120.0,1.0,414.0,Y
Male,No,Graduate,No,13885.0,13424.0,321.0,360.0,1.0,526.0,Y
Male,Yes,Not Graduate,No,14919.0,5535.0,288.0,360.0,0.0,428.0,N
Male,Yes,Graduate,No,4326.0,4166.0,391.0,360.0,1.0,738.0,Y
Male,No,Not Graduate,No,4801.0,14236.0,322.0,240.0,1.0,835.0,Y
Male,Yes,Not Graduate,No,23936.0,11324.0,516.0,120.0,1.0,409.0,Y
Male,No,Not Graduate,No,18019.0,4539.0,506.0,360.0,1.0,833.0,Y
Male,Yes,Graduate,No,20418.0,3016.0,137.0,180.0,1.0,450.0,Y
Male,Yes,Not Graduate,No,15533.0,10722.0,552.0,240.0,1.0,512.0,N
Female,No,Graduate,No,13022.0,3315.0,306.0,240.0,0.0,819.0,Y
Female,Yes,Graduate,No,17297.0,3892.0,499.0,360.0,1.0,379.0,N
Female,No,Graduate,No,19368.0,10756.0,286.0,240.0,1.0,782.0,Y
Male,Yes,Graduate,No,22483.0,1393.0,459.0,360.0,1.0,387.0,Y
Male,Yes,Graduate,No,8463.0,14652.0,105.0,180.0,1.0,389.0,N
Male,Yes,Graduate,No,15632.0,11284.0,232.0,240.0,1.0,580.0,Y
Male,No,Graduate,No,19459.0,10937.0,572.0,240.0,0.0,808.0,N
Female,Yes,Graduate,No,19407.0,720.0,612.0,180.0,1.0,401.0,Y
Male,No,Graduate,No,15453.0,4326.0,182.0,240.0,1.0,517.0,N
Female,No,Not Graduate,No,22281.0,3597.0,476.0,180.0,1.0,555.0,Y
Female,Yes,Graduate,No,15066.0,4959.0,434.0,360.0,1.0,457.0,Y
Female,No,Not Graduate,No,10471.0,7758.0,201.0,360.0,1.0,493.0,Y
Male,No,Graduate,No,19495.0,7636.0,397.5,240.0,1.0,679.0,Y
Female,Yes,Not Graduate,No,23464.0,11957.0,130.0,240.0,1.0,534.0,Y
Male,No,Not Graduate,No,20459.0,11341.0,413.0,120.0,1.0,352.0,Y
Male,No,Not Graduate,No,22326.0,3880.0,253.0,360.0,1.0,782.0,N
Male,Yes,Not Graduate,No,2271.0,12850.0,659.0,360.0,1.0,477.0,N
Male,Yes,Not Graduate,No,14171.0,4864.0,397.5,360.0,0.0,355.0,N
Male,Yes,Not Graduate,No,18573.0,6673.0,252.0,240.0,1.0,723.0,Y
Male,No,Graduate,No,12533.0,8481.0,331.0,180.0,0.0,476.0,Y
Male,No,Graduate,No,14158.0,13529.0,220.0,120.0,1.0,587.0,Y
Female,Yes,Graduate,No,22398.0,6243.0,397.5,120.0,1.0,672.0,Y
Female,No,Graduate,No,10142.0,6292.0,555.0,180.0,1.0,728.0,Y
Female,Yes,Graduate,No,18149.0,12210.0,487.0,180.0,0.0,512.0,Y
Male,Yes,Graduate,No,6943.0,8586.0,325.0,240.0,0.0,763.0,Y
Male,Yes,Not Graduate,No,23250.0,375.0,397.5,360.0,1.0,626.0,Y
Male,No,Graduate,No,19152.0,6245.0,125.0,180.0,1.0,574.0,N
Male,No,Not Graduate,No,13967.0,5746.0,293.0,360.0,1.0,471.0,Y
Female,Yes,Not Graduate,No,7166.0,4877.0,118.0,240.0,0.0,468.0,Y
Male,Yes,Not Graduate,No,9589.0,2139.0,636.0,360.0,1.0,640.0,N
Female,No,Not Graduate,No,6798.0,1974.0,658.0,180.0,1.0,494.0,Y
Male,Yes,Not Graduate,No,17218.0,7496.0,363.0,120.0,0.0,449.0,Y
Female,No,Not Graduate,No,2464.0,4501.0,614.0,120.0,1.0,700.0,Y
Male,Yes,Graduate,No,4600.0,6164.0,570.0,360.0,1.0,541.0,N
Female,Yes,Not Graduate,No,2916.0,10871.0,338.0,240.0,1.0,458.0,N
Male,No,Not Graduate,Yes,11644.0,13719.0,388.0,360.0,1.0,350.0,Y
Female,No,Graduate,No,8126.0,6162.0,467.0,360.0,1.0,574.0,N
Male,Yes,Graduate,No,9151.0,13847.0,511.0,360.0,1.0,475.0,Y
Female,No,Graduate,No,13660.0,11801.0,121.0,180.0,1.0,371.0,Y
Female,No,Graduate,No,2065.0,10392.0,453.0,240.0,1.0,629.0,N
Male,Yes,Graduate,No,14888.0,12588.0,641.0,360.0,1.0,361.0,Y
Female,Yes,Graduate,No,11691.0,14187.0,658.0,240.0,1.0,478.0,Y
Male,No,Not Graduate,Yes,15999.0,8604.0,519.0,180.0,0.0,426.0,Y
Male,Yes,Not Graduate,No,20288.0,6345.0,414.0,360.0,1.0,397.0,Y
Male,Yes,Graduate,No,9193.0,6130.0,428.0,240.0,0.0,426.0,Y
Female,Yes,Not Graduate,Yes,22955.0,14474.0,569.0,360.0,1.0,704.0,Y
Female,Yes,Graduate,No,13001.0,7496.0,562.0,360.0,1.0,808.0,Y
Male,No,Graduate,No,11078.0,14359.0,539.0,240.0,1.0,442.0,Y
Male,Yes,Not Graduate,No,22192.0,6155.0,347.0,360.0,1.0,847.0,Y
Female,No,Graduate,No,20344.0,6278.0,270.0,360.0,1.0,308.0,N
Female,Yes,Graduate,No,21131.0,14416.0,378.0,240.0,1.0,614.0,Y
Female,Yes,Graduate,No,17752.0,1378.0,247.0,120.0,1.0,536.0,Y
Male,No,Graduate,No,2043.0,1093.0,242.0,240.0,0.0,637.0,Y
Male,Yes,Graduate,No,5842.0,13515.0,170.0,120.0,0.0,444.0,Y
Male,Yes,Graduate,No,6705.0,12878.0,410.0,240.0,1.0,815.0,Y
Male,Yes,Graduate,No,20272.0,7135.0,566.0,240.0,1.0,824.0,Y
Male,No,Not Graduate,No,22282.0,7496.0,693.0,240.0,1.0,598.0,N
Female,Yes,Graduate,No,15640.0,11642.0,140.0,180.0,1.0,775.0,Y
Male,No,Not Graduate,No,18012.0,7461.0,455.0,120.0,1.0,563.0,Y
Female,Yes,Not Graduate,No,7883.0,3486.0,243.0,180.0,1.0,703.0,Y
Female,Yes,Not Graduate,Yes,19074.0,4892.0,378.0,240.0,0.0,422.0,Y
Male,Yes,Not Graduate,No,18169.0,3499.0,570.0,180.0,0.0,509.0,Y
Female,Yes,Not Graduate,No,8842.0,3227.0,157.0,360.0,0.0,498.0,Y
Male,Yes,Not Graduate,No,10301.0,9803.0,267.0,360.0,1.0,616.0,N
Female,No,Not Graduate,No,6558.0,730.0,265.0,360.0,1.0,780.0,Y
Male,No,Graduate,Yes,10828.0,14147.0,472.0,180.0,0.0,478.0,Y
Male,Yes,Graduate,No,21712.0,6420.0,181.0,360.0,1.0,741.0,Y
Female,No,Graduate,Yes,7312.0,7432.0,233.0,240.0,1.0,758.0,Y
Male,No,Not Graduate,No,2626.0,6192.0,463.0,240.0,1.0,416.0,Y
Female,Yes,Graduate,Yes,2069.0,8801.0,584.0,240.0,1.0,713.0,Y
Male,No,Not Graduate,Yes,23997.0,10532.0,145.0,240.0,1.0,792.0,Y
Male,No,Not Graduate,No,16432.0,7188.0,361.0,360.0,0.0,639.0,Y
Male,No,Graduate,No,12042.0,1467.0,568.0,240.0,0.0,821.0,N
Female,Yes,Not Graduate,No,22703.0,1558.0,321.0,360.0,1.0,701.0,Y
Female,Yes,Not Graduate,No,24345.0,10711.0,191.0,360.0,1.0,679.0,Y
Male,No,Graduate,No,13070.0,5257.0,118.0,360.0,1.0,580.0,N
Female,Yes,Not Graduate,No,13544.0,229.0,369.0,180.0,1.0,779.0,Y
Male,Yes,Graduate,No,22361.0,6981.0,676.0,240.0,1.0,461.0,N
Female,No,Not Graduate,No,10059.0,5524.0,514.0,180.0,1.0,343.0,N
Female,Yes,Not Graduate,No,8784.0,12644.0,346.0,240.0,1.0,545.0,Y
Male,No,Graduate,No,20018.0,8732.0,401.0,360.0,1.0,778.0,Y
Male,Yes,Graduate,No,16093.0,2874.0,115.0,120.0,1.0,775.0,Y
Male,No,Graduate,No,13668.0,9127.0,602.0,180.0,0.0,495.0,Y
Male,No,Not Graduate,No,4543.0,3092.0,494.0,120.0,1.0,470.0,Y
Male,Yes,Not Graduate,No,18118.0,8021.0,283.0,240.0,0.0,627.0,Y
Female,No,Graduate,No,9353.0,5730.0,540.0,360.0,1.0,413.0,Y
Female,No,Graduate,Yes,15349.0,11838.0,680.0,240.0,0.0,797.0,N
Male,No,Graduate,No,2768.0,6957.0,349.0,240.0,1.0,454.0,Y
Male,No,Not Graduate,No,16163.0,2692.0,475.0,240.0,1.0,463.0,N
Male,Yes,Not Graduate,No,17095.0,12814.0,557.0,120.0,1.0,768.0,Y
Female,Yes,Graduate,Yes,24148.0,11261.0,187.0,180.0,1.0,514.0,Y
Male,Yes,Graduate,No,4603.0,5224.0,445.0,360.0,1.0,368.0,Y
Male,No,Graduate,Yes,2991.0,12910.0,489.0,240.0,1.0,403.0,Y
Female,Yes,Not Graduate,No,12220.0,11090.0,279.0,240.0,1.0,620.0,N
Female,No,Graduate,No,18872.0,11599.0,475.0,360.0,1.0,598.0,N
Female,No,Graduate,No,10179.0,12711.0,282.0,120.0,1.0,373.0,Y
Female,No,Graduate,No,6152.0,6766.0,428.0,360.0,1.0,749.0,Y
Male,Yes,Not Graduate,Yes,18895.0,10090.0,589.0,360.0,1.0,576.0,Y
Female,Yes,Not Graduate,No,24081.0,14166.0,299.0,180.0,1.0,744.0,N
Female,Yes,Not Graduate,Yes,2734.0,3.0,578.0,120.0,1.0,440.0,N
Male,Yes,Not Graduate,No,7678.0,12756.0,554.0,120.0,1.0,407.0,Y
Male,No,Graduate,No,5309.0,4759.0,539.0,180.0,0.0,801.0,Y
Male,Yes,Graduate,No,16728.0,11817.0,598.0,240.0,0.0,327.0,Y
Female,Yes,Graduate,No,6701.0,2934.0,255.0,180.0,1.0,457.0,Y
Male,Yes,Graduate,Yes,15060.0,4633.0,558.0,180.0,1.0,381.0,Y
Female,Yes,Not Graduate,No,12022.0,14185.0,282.0,240.0,1.0,405.0,Y
Female,No,Graduate,Yes,20243.0,7361.0,535.0,180.0,1.0,574.0,Y
Female,Yes,Graduate,No,9719.0,2407.0,677.0,180.0,1.0,320.0,N
Male,Yes,Not Graduate,Yes,16115.0,2567.0,145.0,240.0,1.0,645.0,Y
Female,Yes,Graduate,No,2916.0,9288.0,343.0,360.0,1.0,473.0,Y
Male,No,Not Graduate,No,8681.0,10177.0,255.0,360.0,1.0,516.0,Y
Male,Yes,Graduate,No,13367.0,3149.0,493.0,240.0,1.0,836.0,Y
Male,Yes,Graduate,No,21046.0,7827.0,348.0,180.0,1.0,788.0,Y
Female,Yes,Graduate,No,12826.0,14403.0,354.0,240.0,1.0,612.0,Y
Female,No,Graduate,Yes,6692.0,14178.0,461.0,240.0,1.0,461.0,Y
Female,No,Not Graduate,Yes,17855.0,6838.0,476.0,360.0,1.0,693.0,N
Male,Yes,Graduate,No,3335.0,1357.0,252.0,360.0,0.0,588.0,Y
Female,Yes,Not Graduate,No,23434.0,6228.0,339.0,360.0,1.0,493.0,Y
Female,Yes,Not Graduate,Yes,19145.0,5615.0,559.0,360.0,1.0,346.0,N
Female,No,Not Graduate,No,12892.0,8270.0,251.0,120.0,1.0,329.0,Y
Female,No,Graduate,No,20515.0,9766.0,539.0,240.0,1.0,786.0,N
Female,No,Not Graduate,No,23198.0,7473.0,339.0,360.0,1.0,510.0,N
Male,No,Not Graduate,No,12145.0,14355.0,282.0,120.0,1.0,768.0,N
Male,Yes,Not Graduate,No,17203.0,1605.0,409.0,240.0,1.0,614.0,Y
Male,Yes,Graduate,No,2301.0,12443.0,358.0,180.0,0.0,791.0,Y
Male,Yes,Graduate,No,9740.0,7284.0,559.0,120.0,1.0,586.0,N
Female,Yes,Not Graduate,No,16903.0,4975.0,530.0,180.0,1.0,576.0,Y
Male,No,Not Graduate,No,22078.0,11178.0,599.0,240.0,1.0,572.0,Y
Female,Yes,Graduate,No,16427.0,5569.0,175.0,240.0,1.0,734.0,Y
Male,No,Not Graduate,No,4701.0,27.0,396.0,120.0,1.0,707.0,Y
Male,No,Not Graduate,No,11667.0,10102.0,461.0,360.0,0.0,528.0,N
Male,No,Not Graduate,No,24598.0,12897.0,282.0,180.0,1.0,532.0,Y
Female,Yes,Graduate,No,7644.0,13261.0,158.0,240.0,1.0,571.0,Y
Female,Yes,Not Graduate,No,7520.0,1352.0,651.0,240.0,1.0,348.0,Y
Male,Yes,Not Graduate,No,2668.0,3734.0,656.0,360.0,0.0,725.0,N
Female,Yes,Graduate,Yes,4128.0,7531.0,505.0,360.0,1.0,695.0,N
Male,Yes,Not Graduate,No,17459.0,418.0,626.0,180.0,1.0,589.0,Y
Male,No,Graduate,No,8738.0,12309.0,286.0,240.0,1.0,744.0,N
Male,No,Graduate,No,13517.5,8452.0,124.0,360.0,1.0,529.0,Y
Female,No,Graduate,No,10940.0,2107.0,398.0,240.0,1.0,384.0,Y
Male,No,Not Graduate,No,6220.0,11176.0,291.0,120.0,1.0,800.0,Y
Male,No,Not Graduate,Yes,21005.0,13724.0,672.0,360.0,1.0,540.0,Y
Male,Yes,Not Graduate,No,7139.0,6306.0,230.0,240.0,1.0,529.0,Y
Female,Yes,Not Graduate,No,2721.0,14689.0,603.0,360.0,0.0,545.0,N
